날짜,결제시각,메뉴명,수량,결제금액
2025-03-07,20:38,맥주,1,5000
2025-03-07,20:38,닭발,1,18000
2025-03-07,20:38,닭발,1,18000
2025-03-07,20:39,하이볼,1,7000
2025-03-07,20:39,하이볼,1,7000
2025-03-07,20:41,맥주,1,5000
2025-03-07,20:41,계란찜,1,7000
2025-03-07,20:42,닭발,1,18000
2025-03-07,20:43,맥주,1,5000
2025-03-07,20:44,닭발,1,18000
2025-03-07,20:45,하이볼,1,7000
2025-03-07,20:45,김치전,1,15000
2025-03-07,20:46,계란찜,1,7000
2025-03-07,20:46,계란찜,1,7000
2025-03-07,20:47,맥주,1,5000
2025-03-07,20:48,소주,1,5000
2025-03-07,20:49,닭발,1,18000
2025-03-07,20:50,맥주,1,5000
2025-03-07,20:50,계란찜,1,7000
2025-03-07,20:51,오돌뼈,1,17000
2025-03-07,20:53,김치전,1,15000
2025-03-07,20:55,맥주,1,5000
2025-03-07,20:55,계란찜,1,7000
2025-03-07,20:57,하이볼,1,7000
2025-03-07,20:57,닭발,1,18000
2025-03-07,20:58,닭발,1,18000
2025-03-07,20:58,오돌뼈,1,17000
2025-03-07,21:02,소주,1,5000
2025-03-07,21:02,김치전,1,15000
2025-03-07,21:03,소주,1,5000
2025-03-07,21:06,하이볼,1,7000
2025-03-07,21:07,하이볼,1,7000
2025-03-07,21:08,오돌뼈,1,17000
2025-03-07,21:09,소주,1,5000
2025-03-07,21:09,닭발,1,18000
2025-03-07,21:10,하이볼,1,7000
2025-03-07,21:12,맥주,1,5000
2025-03-07,21:13,하이볼,1,7000
2025-03-07,21:14,김치전,1,15000
2025-03-07,21:15,닭발,1,18000
2025-03-07,21:16,소주,1,5000
2025-03-07,21:17,소주,1,5000
2025-03-07,21:17,하이볼,1,7000
2025-03-07,21:17,오돌뼈,1,17000
2025-03-07,21:19,맥주,1,5000
2025-03-07,21:19,맥주,1,5000
2025-03-07,21:20,오돌뼈,1,17000
2025-03-07,21:21,소주,1,5000
2025-03-07,21:22,소주,1,5000
2025-03-07,21:22,맥주,1,5000
2025-03-07,21:25,소주,1,5000
2025-03-07,21:27,소주,1,5000
2025-03-07,21:28,소주,1,5000
2025-03-07,21:28,닭발,1,18000
2025-03-07,21:29,계란찜,1,7000
2025-03-07,21:30,소주,1,5000
2025-03-07,21:30,맥주,1,5000
2025-03-07,21:31,하이볼,1,7000
2025-03-07,21:31,닭발,1,18000
2025-03-07,21:32,하이볼,1,7000
2025-03-07,21:33,소주,1,5000
2025-03-07,21:33,맥주,1,5000
2025-03-07,21:34,김치전,1,15000
2025-03-07,21:35,맥주,1,5000
2025-03-07,21:35,오돌뼈,1,17000
2025-03-07,21:36,소주,1,5000
2025-03-07,21:36,맥주,1,5000
2025-03-07,21:39,닭발,1,18000
2025-03-07,21:40,소주,1,5000
2025-03-07,21:41,맥주,1,5000
2025-03-07,21:41,닭발,1,18000
2025-03-07,21:42,소주,1,5000
2025-03-07,21:43,맥주,1,5000
2025-03-07,21:43,닭발,1,18000
2025-03-07,21:44,소주,1,5000
2025-03-07,21:44,하이볼,1,7000
2025-03-07,21:46,소주,1,5000
2025-03-07,21:46,소주,1,5000
2025-03-07,21:46,소주,1,5000
2025-03-07,21:46,김치전,1,15000
2025-03-07,21:49,소주,1,5000
2025-03-07,21:51,소주,1,5000
2025-03-07,21:52,맥주,1,5000
2025-03-07,21:54,맥주,1,5000
2025-03-07,21:54,맥주,1,5000
2025-03-07,21:54,계란찜,1,7000
2025-03-07,21:55,하이볼,1,7000
2025-03-07,21:57,맥주,1,5000
2025-03-07,21:58,맥주,1,5000
2025-03-07,22:01,맥주,1,5000
2025-03-07,22:02,맥주,1,5000
2025-03-07,22:02,하이볼,1,7000
2025-03-07,22:03,닭발,1,18000
2025-03-07,22:04,오돌뼈,1,17000
2025-03-07,22:05,소주,1,5000
2025-03-07,22:05,닭발,1,18000
2025-03-07,22:05,닭발,1,18000
2025-03-07,22:06,닭발,1,18000
2025-03-07,22:07,소주,1,5000
2025-03-07,22:08,김치전,1,15000
2025-03-07,22:09,하이볼,1,7000
2025-03-07,22:09,계란찜,1,7000
2025-03-07,22:12,맥주,1,5000
2025-03-07,22:13,소주,1,5000
2025-03-07,22:13,오돌뼈,1,17000
2025-03-07,22:16,맥주,1,5000
2025-03-07,22:17,하이볼,1,7000
2025-03-07,22:18,오돌뼈,1,17000
2025-03-07,22:20,맥주,1,5000
2025-03-07,22:24,맥주,1,5000
2025-03-07,22:24,맥주,1,5000
2025-03-07,22:26,맥주,1,5000
2025-03-07,22:27,김치전,1,15000
2025-03-07,22:29,소주,1,5000
2025-03-07,22:29,하이볼,1,7000
2025-03-07,22:29,닭발,1,18000
2025-03-07,22:29,계란찜,1,7000
2025-03-07,22:30,오돌뼈,1,17000
2025-03-07,22:33,맥주,1,5000
2025-03-07,22:34,맥주,1,5000
2025-03-07,22:37,김치전,1,15000
2025-03-07,22:41,맥주,1,5000
2025-03-07,22:42,오돌뼈,1,17000
2025-03-07,22:44,오돌뼈,1,17000
2025-03-07,22:45,하이볼,1,7000
2025-03-07,22:45,계란찜,1,7000
2025-03-07,22:49,닭발,1,18000
2025-03-07,22:55,맥주,1,5000
2025-03-07,22:56,소주,1,5000
2025-03-07,22:57,오돌뼈,1,17000
2025-03-07,23:07,맥주,1,5000
2025-03-07,23:10,소주,1,5000
2025-03-07,23:10,소주,1,5000
2025-03-07,23:14,닭발,1,18000
2025-03-07,23:20,하이볼,1,7000
2025-03-07,23:22,맥주,1,5000
2025-03-07,23:23,소주,1,5000
2025-03-07,23:23,닭발,1,18000
2025-03-07,23:23,김치전,1,15000
2025-03-07,23:28,맥주,1,5000
2025-03-07,23:33,소주,1,5000
2025-03-07,23:35,맥주,1,5000
2025-03-07,23:39,김치전,1,15000
2025-03-07,23:42,소주,1,5000
2025-03-07,23:45,맥주,1,5000
2025-03-07,23:50,닭발,1,18000
2025-03-07,23:50,오돌뼈,1,17000
2025-03-07,23:50,김치전,1,15000
2025-03-07,23:50,계란찜,1,7000
2025-03-08,19:31,계란찜,1,7000
2025-03-08,19:33,계란찜,1,7000
2025-03-08,19:37,닭발,1,18000
2025-03-08,19:40,소주,1,5000
2025-03-08,19:40,소주,1,5000
2025-03-08,19:43,김치전,1,15000
2025-03-08,19:52,소주,1,5000
2025-03-08,19:52,소주,1,5000
2025-03-08,19:58,맥주,1,5000
2025-03-08,20:07,김치전,1,15000
2025-03-08,20:13,소주,1,5000
2025-03-08,20:13,하이볼,1,7000
2025-03-08,20:17,맥주,1,5000
2025-03-08,20:20,하이볼,1,7000
2025-03-08,20:21,하이볼,1,7000
2025-03-08,20:21,오돌뼈,1,17000
2025-03-08,20:24,맥주,1,5000
2025-03-08,20:24,오돌뼈,1,17000
2025-03-08,20:25,하이볼,1,7000
2025-03-08,20:25,닭발,1,18000
2025-03-08,20:27,맥주,1,5000
2025-03-08,20:27,오돌뼈,1,17000
2025-03-08,20:36,하이볼,1,7000
2025-03-08,20:39,소주,1,5000
2025-03-08,20:39,닭발,1,18000
2025-03-08,20:40,김치전,1,15000
2025-03-08,20:40,김치전,1,15000
2025-03-08,20:41,하이볼,1,7000
2025-03-08,20:43,닭발,1,18000
2025-03-08,20:46,맥주,1,5000
2025-03-08,20:46,닭발,1,18000
2025-03-08,20:46,닭발,1,18000
2025-03-08,20:48,맥주,1,5000
2025-03-08,20:49,소주,1,5000
2025-03-08,20:50,하이볼,1,7000
2025-03-08,20:50,하이볼,1,7000
2025-03-08,20:51,닭발,1,18000
2025-03-08,20:51,오돌뼈,1,17000
2025-03-08,20:53,하이볼,1,7000
2025-03-08,20:53,오돌뼈,1,17000
2025-03-08,20:55,소주,1,5000
2025-03-08,20:55,소주,1,5000
2025-03-08,20:57,닭발,1,18000
2025-03-08,20:58,맥주,1,5000
2025-03-08,21:02,소주,1,5000
2025-03-08,21:02,김치전,1,15000
2025-03-08,21:03,닭발,1,18000
2025-03-08,21:05,하이볼,1,7000
2025-03-08,21:05,하이볼,1,7000
2025-03-08,21:06,오돌뼈,1,17000
2025-03-08,21:07,닭발,1,18000
2025-03-08,21:09,닭발,1,18000
2025-03-08,21:10,소주,1,5000
2025-03-08,21:10,김치전,1,15000
2025-03-08,21:13,닭발,1,18000
2025-03-08,21:16,하이볼,1,7000
2025-03-08,21:16,김치전,1,15000
2025-03-08,21:20,맥주,1,5000
2025-03-08,21:23,맥주,1,5000
2025-03-08,21:24,맥주,1,5000
2025-03-08,21:24,오돌뼈,1,17000
2025-03-08,21:26,맥주,1,5000
2025-03-08,21:27,오돌뼈,1,17000
2025-03-08,21:30,소주,1,5000
2025-03-08,21:31,오돌뼈,1,17000
2025-03-08,21:31,계란찜,1,7000
2025-03-08,21:34,맥주,1,5000
2025-03-08,21:35,오돌뼈,1,17000
2025-03-08,21:36,하이볼,1,7000
2025-03-08,21:37,김치전,1,15000
2025-03-08,21:38,계란찜,1,7000
2025-03-08,21:39,맥주,1,5000
2025-03-08,21:40,맥주,1,5000
2025-03-08,21:40,맥주,1,5000
2025-03-08,21:40,하이볼,1,7000
2025-03-08,21:41,소주,1,5000
2025-03-08,21:41,계란찜,1,7000
2025-03-08,21:43,맥주,1,5000
2025-03-08,21:44,닭발,1,18000
2025-03-08,21:45,소주,1,5000
2025-03-08,21:46,맥주,1,5000
2025-03-08,21:48,계란찜,1,7000
2025-03-08,21:49,맥주,1,5000
2025-03-08,21:51,하이볼,1,7000
2025-03-08,21:51,김치전,1,15000
2025-03-08,21:52,하이볼,1,7000
2025-03-08,21:53,소주,1,5000
2025-03-08,21:53,소주,1,5000
2025-03-08,21:56,소주,1,5000
2025-03-08,21:57,맥주,1,5000
2025-03-08,21:58,소주,1,5000
2025-03-08,21:58,소주,1,5000
2025-03-08,21:59,김치전,1,15000
2025-03-08,22:00,소주,1,5000
2025-03-08,22:02,맥주,1,5000
2025-03-08,22:02,계란찜,1,7000
2025-03-08,22:05,소주,1,5000
2025-03-08,22:05,닭발,1,18000
2025-03-08,22:07,오돌뼈,1,17000
2025-03-08,22:07,오돌뼈,1,17000
2025-03-08,22:08,소주,1,5000
2025-03-08,22:11,오돌뼈,1,17000
2025-03-08,22:13,소주,1,5000
2025-03-08,22:13,맥주,1,5000
2025-03-08,22:13,닭발,1,18000
2025-03-08,22:14,소주,1,5000
2025-03-08,22:14,맥주,1,5000
2025-03-08,22:14,맥주,1,5000
2025-03-08,22:16,맥주,1,5000
2025-03-08,22:21,닭발,1,18000
2025-03-08,22:22,맥주,1,5000
2025-03-08,22:23,소주,1,5000
2025-03-08,22:27,맥주,1,5000
2025-03-08,22:28,소주,1,5000
2025-03-08,22:28,계란찜,1,7000
2025-03-08,22:31,소주,1,5000
2025-03-08,22:31,하이볼,1,7000
2025-03-08,22:35,소주,1,5000
2025-03-08,22:37,닭발,1,18000
2025-03-08,22:39,맥주,1,5000
2025-03-08,22:40,맥주,1,5000
2025-03-08,22:40,맥주,1,5000
2025-03-08,22:41,계란찜,1,7000
2025-03-08,22:42,소주,1,5000
2025-03-08,22:43,소주,1,5000
2025-03-08,22:43,계란찜,1,7000
2025-03-08,22:44,김치전,1,15000
2025-03-08,22:50,하이볼,1,7000
2025-03-08,22:51,맥주,1,5000
2025-03-08,22:52,맥주,1,5000
2025-03-08,23:03,소주,1,5000
2025-03-08,23:06,닭발,1,18000
2025-03-08,23:08,소주,1,5000
2025-03-08,23:13,계란찜,1,7000
2025-03-08,23:15,맥주,1,5000
2025-03-08,23:16,하이볼,1,7000
2025-03-08,23:18,소주,1,5000
2025-03-08,23:19,소주,1,5000
2025-03-08,23:23,계란찜,1,7000
2025-03-08,23:29,계란찜,1,7000
2025-03-08,23:31,소주,1,5000
2025-03-08,23:32,소주,1,5000
2025-03-08,23:40,김치전,1,15000
2025-03-08,23:50,소주,1,5000
2025-03-08,23:50,김치전,1,15000
2025-03-08,23:50,계란찜,1,7000
2025-03-09,19:40,소주,1,5000
2025-03-09,19:47,오돌뼈,1,17000
2025-03-09,19:58,닭발,1,18000
2025-03-09,20:02,김치전,1,15000
2025-03-09,20:03,오돌뼈,1,17000
2025-03-09,20:13,맥주,1,5000
2025-03-09,20:16,김치전,1,15000
2025-03-09,20:18,하이볼,1,7000
2025-03-09,20:21,맥주,1,5000
2025-03-09,20:24,맥주,1,5000
2025-03-09,20:30,김치전,1,15000
2025-03-09,20:33,소주,1,5000
2025-03-09,20:37,닭발,1,18000
2025-03-09,20:38,맥주,1,5000
2025-03-09,20:41,소주,1,5000
2025-03-09,20:45,맥주,1,5000
2025-03-09,20:46,닭발,1,18000
2025-03-09,20:49,소주,1,5000
2025-03-09,20:51,계란찜,1,7000
2025-03-09,20:53,맥주,1,5000
2025-03-09,20:56,소주,1,5000
2025-03-09,20:57,소주,1,5000
2025-03-09,20:59,하이볼,1,7000
2025-03-09,21:04,닭발,1,18000
2025-03-09,21:06,소주,1,5000
2025-03-09,21:09,김치전,1,15000
2025-03-09,21:10,소주,1,5000
2025-03-09,21:13,닭발,1,18000
2025-03-09,21:16,김치전,1,15000
2025-03-09,21:17,하이볼,1,7000
2025-03-09,21:17,계란찜,1,7000
2025-03-09,21:23,소주,1,5000
2025-03-09,21:24,소주,1,5000
2025-03-09,21:25,맥주,1,5000
2025-03-09,21:27,맥주,1,5000
2025-03-09,21:32,맥주,1,5000
2025-03-09,21:35,맥주,1,5000
2025-03-09,21:36,오돌뼈,1,17000
2025-03-09,21:38,하이볼,1,7000
2025-03-09,21:38,닭발,1,18000
2025-03-09,21:40,계란찜,1,7000
2025-03-09,21:44,소주,1,5000
2025-03-09,21:45,맥주,1,5000
2025-03-09,21:47,소주,1,5000
2025-03-09,21:48,계란찜,1,7000
2025-03-09,21:50,맥주,1,5000
2025-03-09,21:59,김치전,1,15000
2025-03-09,22:00,소주,1,5000
2025-03-09,22:01,닭발,1,18000
2025-03-09,22:01,김치전,1,15000
2025-03-09,22:03,하이볼,1,7000
2025-03-09,22:08,소주,1,5000
2025-03-09,22:09,맥주,1,5000
2025-03-09,22:18,오돌뼈,1,17000
2025-03-09,22:23,하이볼,1,7000
2025-03-09,22:25,오돌뼈,1,17000
2025-03-09,22:37,김치전,1,15000
2025-03-09,22:41,김치전,1,15000
2025-03-09,22:44,계란찜,1,7000
2025-03-09,22:45,하이볼,1,7000
2025-03-09,22:45,오돌뼈,1,17000
2025-03-09,22:51,닭발,1,18000
2025-03-09,22:53,소주,1,5000
2025-03-09,22:53,닭발,1,18000
2025-03-09,23:10,맥주,1,5000
2025-03-09,23:12,소주,1,5000
2025-03-09,23:50,소주,1,5000
2025-03-10,19:35,소주,1,5000
2025-03-10,19:45,닭발,1,18000
2025-03-10,20:07,맥주,1,5000
2025-03-10,20:08,소주,1,5000
2025-03-10,20:10,닭발,1,18000
2025-03-10,20:17,맥주,1,5000
2025-03-10,20:22,맥주,1,5000
2025-03-10,20:24,하이볼,1,7000
2025-03-10,20:28,하이볼,1,7000
2025-03-10,20:28,하이볼,1,7000
2025-03-10,20:33,소주,1,5000
2025-03-10,20:38,맥주,1,5000
2025-03-10,20:44,오돌뼈,1,17000
2025-03-10,20:46,맥주,1,5000
2025-03-10,20:50,김치전,1,15000
2025-03-10,20:52,오돌뼈,1,17000
2025-03-10,20:53,맥주,1,5000
2025-03-10,20:58,소주,1,5000
2025-03-10,21:00,맥주,1,5000
2025-03-10,21:05,하이볼,1,7000
2025-03-10,21:05,계란찜,1,7000
2025-03-10,21:06,닭발,1,18000
2025-03-10,21:06,닭발,1,18000
2025-03-10,21:08,소주,1,5000
2025-03-10,21:08,김치전,1,15000
2025-03-10,21:10,계란찜,1,7000
2025-03-10,21:12,맥주,1,5000
2025-03-10,21:15,김치전,1,15000
2025-03-10,21:16,오돌뼈,1,17000
2025-03-10,21:18,닭발,1,18000
2025-03-10,21:19,김치전,1,15000
2025-03-10,21:21,소주,1,5000
2025-03-10,21:22,소주,1,5000
2025-03-10,21:22,하이볼,1,7000
2025-03-10,21:22,닭발,1,18000
2025-03-10,21:25,오돌뼈,1,17000
2025-03-10,21:26,소주,1,5000
2025-03-10,21:28,하이볼,1,7000
2025-03-10,21:32,맥주,1,5000
2025-03-10,21:35,하이볼,1,7000
2025-03-10,21:37,소주,1,5000
2025-03-10,21:37,소주,1,5000
2025-03-10,21:39,소주,1,5000
2025-03-10,21:41,소주,1,5000
2025-03-10,21:41,계란찜,1,7000
2025-03-10,21:43,닭발,1,18000
2025-03-10,21:45,맥주,1,5000
2025-03-10,21:45,김치전,1,15000
2025-03-10,21:49,오돌뼈,1,17000
2025-03-10,21:50,오돌뼈,1,17000
2025-03-10,21:52,오돌뼈,1,17000
2025-03-10,21:53,하이볼,1,7000
2025-03-10,22:00,소주,1,5000
2025-03-10,22:02,소주,1,5000
2025-03-10,22:02,맥주,1,5000
2025-03-10,22:02,김치전,1,15000
2025-03-10,22:05,김치전,1,15000
2025-03-10,22:06,닭발,1,18000
2025-03-10,22:07,소주,1,5000
2025-03-10,22:07,맥주,1,5000
2025-03-10,22:08,닭발,1,18000
2025-03-10,22:10,소주,1,5000
2025-03-10,22:10,오돌뼈,1,17000
2025-03-10,22:11,김치전,1,15000
2025-03-10,22:15,소주,1,5000
2025-03-10,22:20,닭발,1,18000
2025-03-10,22:24,맥주,1,5000
2025-03-10,22:26,맥주,1,5000
2025-03-10,22:27,닭발,1,18000
2025-03-10,22:28,맥주,1,5000
2025-03-10,22:28,닭발,1,18000
2025-03-10,22:33,오돌뼈,1,17000
2025-03-10,22:35,맥주,1,5000
2025-03-10,22:38,맥주,1,5000
2025-03-10,22:51,소주,1,5000
2025-03-10,23:00,소주,1,5000
2025-03-10,23:01,소주,1,5000
2025-03-10,23:01,오돌뼈,1,17000
2025-03-10,23:03,소주,1,5000
2025-03-10,23:06,맥주,1,5000
2025-03-10,23:11,맥주,1,5000
2025-03-10,23:12,소주,1,5000
2025-03-10,23:13,계란찜,1,7000
2025-03-10,23:16,소주,1,5000
2025-03-10,23:17,맥주,1,5000
2025-03-10,23:17,오돌뼈,1,17000
2025-03-10,23:18,소주,1,5000
2025-03-10,23:21,맥주,1,5000
2025-03-10,23:25,하이볼,1,7000
2025-03-10,23:28,하이볼,1,7000
2025-03-10,23:50,맥주,1,5000
2025-03-11,18:58,맥주,1,5000
2025-03-11,19:11,오돌뼈,1,17000
2025-03-11,19:18,계란찜,1,7000
2025-03-11,19:20,맥주,1,5000
2025-03-11,19:23,김치전,1,15000
2025-03-11,19:31,하이볼,1,7000
2025-03-11,19:32,김치전,1,15000
2025-03-11,19:39,맥주,1,5000
2025-03-11,19:41,계란찜,1,7000
2025-03-11,19:42,맥주,1,5000
2025-03-11,19:47,소주,1,5000
2025-03-11,19:50,맥주,1,5000
2025-03-11,19:50,닭발,1,18000
2025-03-11,19:57,소주,1,5000
2025-03-11,19:58,맥주,1,5000
2025-03-11,20:02,김치전,1,15000
2025-03-11,20:04,닭발,1,18000
2025-03-11,20:05,계란찜,1,7000
2025-03-11,20:08,소주,1,5000
2025-03-11,20:11,맥주,1,5000
2025-03-11,20:13,오돌뼈,1,17000
2025-03-11,20:16,오돌뼈,1,17000
2025-03-11,20:17,하이볼,1,7000
2025-03-11,20:20,맥주,1,5000
2025-03-11,20:23,소주,1,5000
2025-03-11,20:23,하이볼,1,7000
2025-03-11,20:25,소주,1,5000
2025-03-11,20:31,하이볼,1,7000
2025-03-11,20:33,소주,1,5000
2025-03-11,20:33,오돌뼈,1,17000
2025-03-11,20:34,닭발,1,18000
2025-03-11,20:36,하이볼,1,7000
2025-03-11,20:40,닭발,1,18000
2025-03-11,20:44,맥주,1,5000
2025-03-11,20:44,맥주,1,5000
2025-03-11,20:45,맥주,1,5000
2025-03-11,20:47,하이볼,1,7000
2025-03-11,20:47,오돌뼈,1,17000
2025-03-11,20:50,소주,1,5000
2025-03-11,20:51,소주,1,5000
2025-03-11,20:51,소주,1,5000
2025-03-11,20:52,하이볼,1,7000
2025-03-11,20:55,김치전,1,15000
2025-03-11,21:00,소주,1,5000
2025-03-11,21:05,소주,1,5000
2025-03-11,21:08,소주,1,5000
2025-03-11,21:11,소주,1,5000
2025-03-11,21:14,맥주,1,5000
2025-03-11,21:14,하이볼,1,7000
2025-03-11,21:14,오돌뼈,1,17000
2025-03-11,21:16,맥주,1,5000
2025-03-11,21:16,맥주,1,5000
2025-03-11,21:20,소주,1,5000
2025-03-11,21:20,맥주,1,5000
2025-03-11,21:23,닭발,1,18000
2025-03-11,21:25,소주,1,5000
2025-03-11,21:29,오돌뼈,1,17000
2025-03-11,21:30,김치전,1,15000
2025-03-11,21:31,닭발,1,18000
2025-03-11,21:32,소주,1,5000
2025-03-11,21:32,맥주,1,5000
2025-03-11,21:32,닭발,1,18000
2025-03-11,21:33,맥주,1,5000
2025-03-11,21:37,맥주,1,5000
2025-03-11,21:37,맥주,1,5000
2025-03-11,21:37,닭발,1,18000
2025-03-11,21:39,김치전,1,15000
2025-03-11,21:40,소주,1,5000
2025-03-11,21:41,소주,1,5000
2025-03-11,21:44,하이볼,1,7000
2025-03-11,21:45,맥주,1,5000
2025-03-11,21:45,닭발,1,18000
2025-03-11,21:45,닭발,1,18000
2025-03-11,21:48,소주,1,5000
2025-03-11,21:50,김치전,1,15000
2025-03-11,21:51,계란찜,1,7000
2025-03-11,21:52,닭발,1,18000
2025-03-11,21:53,소주,1,5000
2025-03-11,21:54,소주,1,5000
2025-03-11,21:55,계란찜,1,7000
2025-03-11,21:57,소주,1,5000
2025-03-11,21:57,계란찜,1,7000
2025-03-11,22:04,계란찜,1,7000
2025-03-11,22:06,오돌뼈,1,17000
2025-03-11,22:07,소주,1,5000
2025-03-11,22:08,소주,1,5000
2025-03-11,22:08,맥주,1,5000
2025-03-11,22:08,닭발,1,18000
2025-03-11,22:10,맥주,1,5000
2025-03-11,22:10,닭발,1,18000
2025-03-11,22:11,소주,1,5000
2025-03-11,22:12,김치전,1,15000
2025-03-11,22:15,소주,1,5000
2025-03-11,22:15,오돌뼈,1,17000
2025-03-11,22:16,맥주,1,5000
2025-03-11,22:16,닭발,1,18000
2025-03-11,22:16,오돌뼈,1,17000
2025-03-11,22:18,맥주,1,5000
2025-03-11,22:20,맥주,1,5000
2025-03-11,22:25,계란찜,1,7000
2025-03-11,22:26,계란찜,1,7000
2025-03-11,22:28,소주,1,5000
2025-03-11,22:28,오돌뼈,1,17000
2025-03-11,22:28,계란찜,1,7000
2025-03-11,22:29,오돌뼈,1,17000
2025-03-11,22:29,김치전,1,15000
2025-03-11,22:31,김치전,1,15000
2025-03-11,22:37,소주,1,5000
2025-03-11,22:41,소주,1,5000
2025-03-11,22:43,닭발,1,18000
2025-03-11,22:45,계란찜,1,7000
2025-03-11,22:49,하이볼,1,7000
2025-03-11,22:51,맥주,1,5000
2025-03-11,22:51,김치전,1,15000
2025-03-11,22:53,하이볼,1,7000
2025-03-11,22:55,하이볼,1,7000
2025-03-11,22:56,소주,1,5000
2025-03-11,22:57,소주,1,5000
2025-03-11,23:08,소주,1,5000
2025-03-11,23:09,소주,1,5000
2025-03-11,23:24,맥주,1,5000
2025-03-11,23:24,계란찜,1,7000
2025-03-11,23:33,맥주,1,5000
2025-03-11,23:39,하이볼,1,7000
2025-03-11,23:40,오돌뼈,1,17000
2025-03-11,23:41,닭발,1,18000
2025-03-11,23:50,하이볼,1,7000
2025-03-12,19:25,오돌뼈,1,17000
2025-03-12,19:30,김치전,1,15000
2025-03-12,19:36,계란찜,1,7000
2025-03-12,19:39,맥주,1,5000
2025-03-12,19:43,맥주,1,5000
2025-03-12,19:44,김치전,1,15000
2025-03-12,19:46,오돌뼈,1,17000
2025-03-12,19:51,하이볼,1,7000
2025-03-12,19:53,소주,1,5000
2025-03-12,19:54,맥주,1,5000
2025-03-12,19:56,소주,1,5000
2025-03-12,20:02,맥주,1,5000
2025-03-12,20:02,맥주,1,5000
2025-03-12,20:04,닭발,1,18000
2025-03-12,20:08,소주,1,5000
2025-03-12,20:09,소주,1,5000
2025-03-12,20:12,맥주,1,5000
2025-03-12,20:14,소주,1,5000
2025-03-12,20:14,김치전,1,15000
2025-03-12,20:15,김치전,1,15000
2025-03-12,20:16,닭발,1,18000
2025-03-12,20:17,계란찜,1,7000
2025-03-12,20:18,소주,1,5000
2025-03-12,20:19,하이볼,1,7000
2025-03-12,20:20,하이볼,1,7000
2025-03-12,20:21,닭발,1,18000
2025-03-12,20:21,오돌뼈,1,17000
2025-03-12,20:26,맥주,1,5000
2025-03-12,20:27,오돌뼈,1,17000
2025-03-12,20:27,계란찜,1,7000
2025-03-12,20:29,닭발,1,18000
2025-03-12,20:30,소주,1,5000
2025-03-12,20:31,하이볼,1,7000
2025-03-12,20:31,계란찜,1,7000
2025-03-12,20:32,하이볼,1,7000
2025-03-12,20:32,오돌뼈,1,17000
2025-03-12,20:33,맥주,1,5000
2025-03-12,20:34,맥주,1,5000
2025-03-12,20:35,소주,1,5000
2025-03-12,20:37,소주,1,5000
2025-03-12,20:37,하이볼,1,7000
2025-03-12,20:38,소주,1,5000
2025-03-12,20:38,오돌뼈,1,17000
2025-03-12,20:39,소주,1,5000
2025-03-12,20:39,소주,1,5000
2025-03-12,20:39,맥주,1,5000
2025-03-12,20:44,김치전,1,15000
2025-03-12,20:44,계란찜,1,7000
2025-03-12,20:45,닭발,1,18000
2025-03-12,20:48,소주,1,5000
2025-03-12,20:49,닭발,1,18000
2025-03-12,20:50,닭발,1,18000
2025-03-12,20:51,맥주,1,5000
2025-03-12,20:51,하이볼,1,7000
2025-03-12,20:51,닭발,1,18000
2025-03-12,20:52,하이볼,1,7000
2025-03-12,20:55,맥주,1,5000
2025-03-12,20:55,김치전,1,15000
2025-03-12,20:57,닭발,1,18000
2025-03-12,20:59,소주,1,5000
2025-03-12,20:59,하이볼,1,7000
2025-03-12,20:59,하이볼,1,7000
2025-03-12,21:02,맥주,1,5000
2025-03-12,21:03,소주,1,5000
2025-03-12,21:03,닭발,1,18000
2025-03-12,21:04,맥주,1,5000
2025-03-12,21:04,닭발,1,18000
2025-03-12,21:05,닭발,1,18000
2025-03-12,21:06,하이볼,1,7000
2025-03-12,21:08,소주,1,5000
2025-03-12,21:11,김치전,1,15000
2025-03-12,21:12,맥주,1,5000
2025-03-12,21:13,하이볼,1,7000
2025-03-12,21:16,닭발,1,18000
2025-03-12,21:17,계란찜,1,7000
2025-03-12,21:17,계란찜,1,7000
2025-03-12,21:21,소주,1,5000
2025-03-12,21:22,맥주,1,5000
2025-03-12,21:23,맥주,1,5000
2025-03-12,21:24,맥주,1,5000
2025-03-12,21:26,맥주,1,5000
2025-03-12,21:26,맥주,1,5000
2025-03-12,21:29,하이볼,1,7000
2025-03-12,21:30,김치전,1,15000
2025-03-12,21:33,맥주,1,5000
2025-03-12,21:35,소주,1,5000
2025-03-12,21:35,맥주,1,5000
2025-03-12,21:36,오돌뼈,1,17000
2025-03-12,21:38,소주,1,5000
2025-03-12,21:38,오돌뼈,1,17000
2025-03-12,21:40,소주,1,5000
2025-03-12,21:40,하이볼,1,7000
2025-03-12,21:41,소주,1,5000
2025-03-12,21:41,오돌뼈,1,17000
2025-03-12,21:42,김치전,1,15000
2025-03-12,21:43,오돌뼈,1,17000
2025-03-12,21:45,맥주,1,5000
2025-03-12,21:48,소주,1,5000
2025-03-12,21:53,하이볼,1,7000
2025-03-12,21:55,맥주,1,5000
2025-03-12,21:57,오돌뼈,1,17000
2025-03-12,21:58,소주,1,5000
2025-03-12,21:59,오돌뼈,1,17000
2025-03-12,22:02,하이볼,1,7000
2025-03-12,22:03,소주,1,5000
2025-03-12,22:03,맥주,1,5000
2025-03-12,22:05,계란찜,1,7000
2025-03-12,22:06,맥주,1,5000
2025-03-12,22:10,소주,1,5000
